2459812.4199025 0.509807892675155 1.3796169753 CARM-VIS -2.880972593975155
2459813.405031655 -0.04619636000084104 1.3423305213 CARM-VIS -1.295172280199159
2454565.9198 -0.2593768331897355 1.976 HARPS 8.530376833189736
2454661.81022 0.052601369280250054 1.34 HARPS 1.1253986307197499
2454662.78805 0.19368295284021642 1.489 HARPS 9.503317047159783
2454663.7603 1.6186630267994875 1.347 HARPS -3.5806630267994874
2454664.8165 0.9047014220285368 2.053 HARPS -5.168701422028537
2454665.81361 -2.533712219900151 1.716 HARPS -4.818287780099849
2454675.67234 2.7521043068982403 1.751 HARPS 2.0428956931017597
2454678.70445 -0.5283033888883351 1.366 HARPS 2.549303388888335
2454682.72232 -0.25085575615649913 1.193 HARPS 0.8468557561564991
2454701.53909 -0.48005280007115037 1.307 HARPS -2.46994719992885
2454703.67998 0.22823060788340221 1.507 HARPS 12.308769392116599
2454708.66965 0.6991139026065198 1.355 HARPS 11.79188609739348
2454742.56834 -0.37539379773953385 1.775 HARPS -4.162606202260466
2454745.55478 -1.0383370659065 1.452 HARPS -8.1076629340935
2454747.54013 -0.9681436588421946 1.727 HARPS -6.512856341157805
2454753.50725 -0.2529211063488017 1.166 HARPS -1.7170788936511983
2454756.5147 -0.5630422393930523 1.23 HARPS -5.226957760606948
2454758.54611 0.28651145445486714 1.281 HARPS -0.5405114544548671
2454760.55524 0.05992117283241272 1.346 HARPS -1.9339211728324128
2454762.52628 0.04004965560229312 1.072 HARPS -1.065049655602293
2454768.50252 0.45019003231665433 1.297 HARPS 0.9498099676833456
2455054.70451 0.35279197627988723 1.341 HARPS 1.1122080237201128
2455056.70956 -0.7476596867838978 1.281 HARPS -3.294340313216102
2455057.71156 3.381965963968262 2.717 HARPS -3.2119659639682623
2455987.9014 -1.660688199527062 1.784 HARPS -2.8703118004729378
2455988.89557 -0.7186794333962241 1.234 HARPS 4.475679433396224
2455989.89827 1.4109988888205658 1.28 HARPS -2.7619988888205658
